date,location,latitude,longitude,river_discharge,precipitation
2020-10-27 00:00:00+00:00,"Assam, India",26.2006,92.9376,10.885023,
2020-10-28 00:00:00+00:00,"Assam, India",26.2006,92.9376,9.351421,
2020-10-29 00:00:00+00:00,"Assam, India",26.2006,92.9376,8.289663,
2020-10-30 00:00:00+00:00,"Assam, India",26.2006,92.9376,7.491805,
2020-10-31 00:00:00+00:00,"Assam, India",26.2006,92.9376,6.8886013,
2020-11-01 00:00:00+00:00,"Assam, India",26.2006,92.9376,6.852356,
2020-11-02 00:00:00+00:00,"Assam, India",26.2006,92.9376,6.3451385,
2020-11-03 00:00:00+00:00,"Assam, India",26.2006,92.9376,5.9023976,
2020-11-04 00:00:00+00:00,"Assam, India",26.2006,92.9376,5.516284,
2020-11-05 00:00:00+00:00,"Assam, India",26.2006,92.9376,5.123504,
2020-11-06 00:00:00+00:00,"Assam, India",26.2006,92.9376,4.7543993,
2020-11-07 00:00:00+00:00,"Assam, India",26.2006,92.9376,4.3951063,
2020-11-08 00:00:00+00:00,"Assam, India",26.2006,92.9376,4.0699067,
2020-11-09 00:00:00+00:00,"Assam, India",26.2006,92.9376,3.7643094,
2020-11-10 00:00:00+00:00,"Assam, India",26.2006,92.9376,3.4771333,
2020-11-11 00:00:00+00:00,"Assam, India",26.2006,92.9376,3.2072663,
2020-11-12 00:00:00+00:00,"Assam, India",26.2006,92.9376,2.9536662,
2020-11-13 00:00:00+00:00,"Assam, India",26.2006,92.9376,2.7153523,
2020-11-14 00:00:00+00:00,"Assam, India",26.2006,92.9376,2.491403,
2020-11-15 00:00:00+00:00,"Assam, India",26.2006,92.9376,2.2885165,
2020-11-16 00:00:00+00:00,"Assam, India",26.2006,92.9376,2.0831878,
2020-11-17 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.9040227,
2020-11-18 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.7861211,
2020-11-19 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.6424086,
2020-11-20 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.5003455,
2020-11-21 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.3659198,
2020-11-22 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.2335722,
2020-11-23 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.1183612,
2020-11-24 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.98609495,
2020-11-25 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.86637974,
2020-11-26 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.7741895,
2020-11-27 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.72583795,
2020-11-28 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.69433784,
2020-11-29 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.6634127,
2020-11-30 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.64816236,
2020-12-01 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.64816236,
2020-12-02 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.64058983,
2020-12-03 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.64058983,
2020-12-04 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.633052,
2020-12-05 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.6255487,
2020-12-06 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.6255487,
2020-12-07 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.6255487,
2020-12-08 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.61808,
2020-12-09 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.61808,
2020-12-10 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.61064565,
2020-12-11 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.61064565,
2020-12-12 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.6032454,
2020-12-13 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.6032454,
2020-12-14 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.59220874,
2020-12-15 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.59220874,
2020-12-16 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.59220874,
2020-12-17 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.5776112,
2020-12-18 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.5776112,
2020-12-19 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.5776112,
2020-12-20 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.5776112,
2020-12-21 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.56314766,
2020-12-22 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.56314766,
2020-12-23 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.56314766,
2020-12-24 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.56314766,
2020-12-25 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.54525447,
2020-12-26 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.54525447,
2020-12-27 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.54525447,
2020-12-28 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.54525447,
2020-12-29 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.5310875,
2020-12-30 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.5310875,
2020-12-31 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.5310875,
2021-01-01 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.5310875,
2021-01-02 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.5170504,
2021-01-03 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.5170504,
2021-01-04 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.5170504,
2021-01-05 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.5170504,
2021-01-06 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4996848,
2021-01-07 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4996848,
2021-01-08 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4996848,
2021-01-09 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4996848,
2021-01-10 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4859357,
2021-01-11 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4859357,
2021-01-12 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4859357,
2021-01-13 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4859357,
2021-01-14 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4859357,
2021-01-15 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4689263,
2021-01-16 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4689263,
2021-01-17 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4689263,
2021-01-18 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4689263,
2021-01-19 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4689263,
2021-01-20 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4689263,
2021-01-21 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4996848,
2021-01-22 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4689263,
2021-01-23 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4521116,
2021-01-24 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4521116,
2021-01-25 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4521116,
2021-01-26 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4521116,
2021-01-27 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4521116,
2021-01-28 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.43879855,
2021-01-29 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.43879855,
2021-01-30 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.43879855,
2021-01-31 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.43879855,
2021-02-01 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.43879855,
2021-02-02 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.43879855,
2021-02-03 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.43879855,
2021-02-04 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.43879855,
2021-02-05 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.40604758,
2021-02-06 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.40604758,
2021-02-07 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.40604758,
2021-02-08 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.40604758,
2021-02-09 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.40604758,
2021-02-10 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.40604758,
2021-02-11 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.40604758,
2021-02-12 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.40604758,
2021-02-13 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.40604758,
2021-02-14 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.37404191,
2021-02-15 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.37404191,
2021-02-16 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.37404191,
2021-02-17 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.37404191,
2021-02-18 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.37404191,
2021-02-19 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.37404191,
2021-02-20 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.37404191,
2021-02-21 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.37404191,
2021-02-22 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.37404191,
2021-02-23 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.34276497,
2021-02-24 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.34276497,
2021-02-25 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.34276497,
2021-02-26 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.34276497,
2021-02-27 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.34276497,
2021-02-28 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.34276497,
2021-03-01 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.34276497,
2021-03-02 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.34276497,
2021-03-03 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.34276497,
2021-03-04 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.34276497,
2021-03-05 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.34276497,
2021-03-06 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.34276497,
2021-03-07 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.34276497,
2021-03-08 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.31219995,
2021-03-09 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.31219995,
2021-03-10 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.31219995,
2021-03-11 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.31219995,
2021-03-12 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.31219995,
2021-03-13 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.31219995,
2021-03-14 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.31219995,
2021-03-15 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.31219995,
2021-03-16 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.31219995,
2021-03-17 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.31219995,
2021-03-18 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.31219995,
2021-03-19 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.31219995,
2021-03-20 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.31219995,
2021-03-21 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.31219995,
2021-03-22 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.28233063,
2021-03-23 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.28233063,
2021-03-24 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.28233063,
2021-03-25 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.28233063,
2021-03-26 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.28233063,
2021-03-27 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.28233063,
2021-03-28 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.28233063,
2021-03-29 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.28233063,
2021-03-30 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.28233063,
2021-03-31 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.28233063,
2021-04-01 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.28233063,
2021-04-02 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.28233063,
2021-04-03 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.28233063,
2021-04-04 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.28233063,
2021-04-05 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.28233063,
2021-04-06 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.25025904,
2021-04-07 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.25025904,
2021-04-08 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.25025904,
2021-04-09 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.25025904,
2021-04-10 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.25025904,
2021-04-11 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.25025904,
2021-04-12 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.25025904,
2021-04-13 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.25025904,
2021-04-14 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.25025904,
2021-04-15 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.25025904,
2021-04-16 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.25025904,
2021-04-17 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.25025904,
2021-04-18 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.25025904,
2021-04-19 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.25025904,
2021-04-20 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.25025904,
2021-04-21 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.25025904,
2021-04-22 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-04-23 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-04-24 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-04-25 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-04-26 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-04-27 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-04-28 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-04-29 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-04-30 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-05-01 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-05-02 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-05-03 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.18850219,
2021-05-04 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.18850219,
2021-05-05 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.18850219,
2021-05-06 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.18850219,
2021-05-07 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.18850219,
2021-05-08 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.18850219,
2021-05-09 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.18850219,
2021-05-10 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.18850219,
2021-05-11 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.18850219,
2021-05-12 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.18850219,
2021-05-13 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.18850219,
2021-05-14 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.25025904,
2021-05-15 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-05-16 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-05-17 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-05-18 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.18850219,
2021-05-19 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-05-20 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.28233063,
2021-05-21 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-05-22 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-05-23 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-05-24 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-05-25 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-05-26 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-05-27 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.37404191,
2021-05-28 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.31219995,
2021-05-29 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.28233063,
2021-05-30 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.25025904,
2021-05-31 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.21898961,
2021-06-01 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.31219995,
2021-06-02 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.5310875,
2021-06-03 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.4689263,
2021-06-04 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.40604758,
2021-06-05 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.37404191,
2021-06-06 00:00:00+00:00,"Assam, India",26.2006,92.9376,0.9054607,
2021-06-07 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.5292981,
2021-06-08 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.6546056,
2021-06-09 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.7478943,
2021-06-10 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.5941794,
2021-06-11 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.6853445,
2021-06-12 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.7797134,
2021-06-13 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.7164392,
2021-06-14 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.7164392,
2021-06-15 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.6546056,
2021-06-16 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.5941794,
2021-06-17 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.5003455,
2021-06-18 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.5003455,
2021-06-19 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.3768401,
2021-06-20 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.3442287,
2021-06-21 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.2181964,
2021-06-22 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.1577444,
2021-06-23 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.2803421,
2021-06-24 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.2490547,
2021-06-25 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.3442287,
2021-06-26 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.3768401,
2021-06-27 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.5003455,
2021-06-28 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.7352688,
2021-06-29 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.9512093,
2021-06-30 00:00:00+00:00,"Assam, India",26.2006,92.9376,1.9991624,
2021-07-01 00:00:00+00:00,"Assam, India",26.2006,92.9376,2.047895,
2021-07-02 00:00:00+00:00,"Assam, India",26.2006,92.9376,2.1550047,
2021-07-03 00:00:00+00:00,"Assam, India",26.2006,92.9376,2.047895,
2021-07-04 00:00:00+00:00,"Assam, India",26.2006,92.9376,2.047895,
2021-07-05 00:00:00+00:00,"Assam, India",26.2006,92.9376,2.047895,
2021-07-06 00:00:00+00:00,"Assam, India",26.2006,92.9376,2.1260793,
2021-07-07 00:00:00+00:00,"Assam, India",26.2006,92.9376,5.4120955,
2021-07-08 00:00:00+00:00,"Assam, India",26.2006,92.9376,5.0534086,
2021-07-09 00:00:00+00:00,"Assam, India",26.2006,92.9376,4.1760683,
2021-07-10 00:00:00+00:00,"Assam, India",26.2006,92.9376,3.8752851,
2021-07-11 00:00:00+00:00,"Assam, India",26.2006,92.9376,3.6131754,
2021-07-12 00:00:00+00:00,"Assam, India",26.2006,92.9376,3.2854853,
2021-07-13 00:00:00+00:00,"Assam, India",26.2006,92.9376,3.2072663,
2021-07-14 00:00:00+00:00,"Assam, India",26.2006,92.9376,3.3551188,
2021-07-15 00:00:00+00:00,"Assam, India",26.2006,92.9376,3.4977984,
2021-07-16 00:00:00+00:00,"Assam, India",26.2006,92.9376,9.715193,
2021-07-17 00:00:00+00:00,"Assam, India",26.2006,92.9376,15.106457,
2021-07-18 00:00:00+00:00,"Assam, India",26.2006,92.9376,11.10598,
2021-07-19 00:00:00+00:00,"Assam, India",26.2006,92.9376,10.721953,
2021-07-20 00:00:00+00:00,"Assam, India",26.2006,92.9376,9.0,
2021-07-21 00:00:00+00:00,"Assam, India",26.2006,92.9376,8.141133,
2021-07-22 00:00:00+00:00,"Assam, India",26.2006,92.9376,7.491805,
2021-07-23 00:00:00+00:00,"Assam, India",26.2006,92.9376,7.01678,
2021-07-24 00:00:00+00:00,"Assam, India",26.2006,92.9376,6.7624707,
2021-07-25 00:00:00+00:00,"Assam, India",26.2006,92.9376,6.430191,
2021-07-26 00:00:00+00:00,"Assam, India",26.2006,92.9376,5.9502435,
2021-07-27 00:00:00+00:00,"Assam, India",26.2006,92.9376,9.3992,
2021-07-28 00:00:00+00:00,"Assam, India",26.2006,92.9376,8.954055,
2021-07-29 00:00:00+00:00,"Assam, India",26.2006,92.9376,9.092527,
2021-07-30 00:00:00+00:00,"Assam, India",26.2006,92.9376,9.839269,
2021-07-31 00:00:00+00:00,"Assam, India",26.2006,92.9376,9.914403,
2021-08-01 00:00:00+00:00,"Assam, India",26.2006,92.9376,8.954055,
2021-08-02 00:00:00+00:00,"Assam, India",26.2006,92.9376,8.204495,
2021-08-03 00:00:00+00:00,"Assam, India",26.2006,92.9376,7.491805,
2021-08-04 00:00:00+00:00,"Assam, India",26.2006,92.9376,7.0537844,
2021-08-05 00:00:00+00:00,"Assam, India",26.2006,92.9376,6.498942,
2021-08-06 00:00:00+00:00,"Assam, India",26.2006,92.9376,6.2777977,
2021-08-07 00:00:00+00:00,"Assam, India",26.2006,92.9376,6.063175,
2021-08-08 00:00:00+00:00,"Assam, India",26.2006,92.9376,6.3282456,
2021-08-09 00:00:00+00:00,"Assam, India",26.2006,92.9376,6.396053,
2021-08-10 00:00:00+00:00,"Assam, India",26.2006,92.9376,9.665961,
2021-08-11 00:00:00+00:00,"Assam, India",26.2006,92.9376,23.2661,
2021-08-12 00:00:00+00:00,"Assam, India",26.2006,92.9376,18.678864,
2021-08-13 00:00:00+00:00,"Assam, India",26.2006,92.9376,16.298164,
2021-08-14 00:00:00+00:00,"Assam, India",26.2006,92.9376,13.421155,
2021-08-15 00:00:00+00:00,"Assam, India",26.2006,92.9376,11.560299,
2021-08-16 00:00:00+00:00,"Assam, India",26.2006,92.9376,13.028135,
2021-08-17 00:00:00+00:00,"Assam, India",26.2006,92.9376,20.777102,
2021-08-18 00:00:00+00:00,"Assam, India",26.2006,92.9376,19.323568,
2021-08-19 00:00:00+00:00,"Assam, India",26.2006,92.9376,16.33804,
2021-08-20 00:00:00+00:00,"Assam, India",26.2006,92.9376,14.100802,
2021-08-21 00:00:00+00:00,"Assam, India",26.2006,92.9376,12.583135,
2021-08-22 00:00:00+00:00,"Assam, India",26.2006,92.9376,11.473834,
2021-08-23 00:00:00+00:00,"Assam, India",26.2006,92.9376,11.10598,
2021-08-24 00:00:00+00:00,"Assam, India",26.2006,92.9376,11.764386,
2021-08-25 00:00:00+00:00,"Assam, India",26.2006,92.9376,11.473834,
2021-08-26 00:00:00+00:00,"Assam, India",26.2006,92.9376,13.256078,
2021-08-27 00:00:00+00:00,"Assam, India",26.2006,92.9376,12.583135,
2021-08-28 00:00:00+00:00,"Assam, India",26.2006,92.9376,12.335215,
2021-08-29 00:00:00+00:00,"Assam, India",26.2006,92.9376,12.995874,
2021-08-30 00:00:00+00:00,"Assam, India",26.2006,92.9376,13.09289,
2021-08-31 00:00:00+00:00,"Assam, India",26.2006,92.9376,12.122,
2021-09-01 00:00:00+00:00,"Assam, India",26.2006,92.9376,11.078139,
2021-09-02 00:00:00+00:00,"Assam, India",26.2006,92.9376,10.324004,
2021-09-03 00:00:00+00:00,"Assam, India",26.2006,92.9376,9.839269,
2021-09-04 00:00:00+00:00,"Assam, India",26.2006,92.9376,9.185914,
2021-09-05 00:00:00+00:00,"Assam, India",26.2006,92.9376,8.93116,
2021-09-06 00:00:00+00:00,"Assam, India",26.2006,92.9376,11.302689,
2021-09-07 00:00:00+00:00,"Assam, India",26.2006,92.9376,10.721953,
2021-09-08 00:00:00+00:00,"Assam, India",26.2006,92.9376,9.568176,
2021-09-09 00:00:00+00:00,"Assam, India",26.2006,92.9376,8.862795,
2021-09-10 00:00:00+00:00,"Assam, India",26.2006,92.9376,8.120108,
2021-09-11 00:00:00+00:00,"Assam, India",26.2006,92.9376,7.491805,
2021-09-12 00:00:00+00:00,"Assam, India",26.2006,92.9376,6.925013,
2021-09-13 00:00:00+00:00,"Assam, India",26.2006,92.9376,6.430191,
2021-09-14 00:00:00+00:00,"Assam, India",26.2006,92.9376,5.9823236,
2021-09-15 00:00:00+00:00,"Assam, India",26.2006,92.9376,5.698846,
2021-09-16 00:00:00+00:00,"Assam, India",26.2006,92.9376,5.7452803,
2021-09-17 00:00:00+00:00,"Assam, India",26.2006,92.9376,5.7920365,
2021-09-18 00:00:00+00:00,"Assam, India",26.2006,92.9376,9.739895,
2021-09-19 00:00:00+00:00,"Assam, India",26.2006,92.9376,8.93116,
2021-09-20 00:00:00+00:00,"Assam, India",26.2006,92.9376,7.6297855,
2021-09-21 00:00:00+00:00,"Assam, India",26.2006,92.9376,7.01678,
2021-09-22 00:00:00+00:00,"Assam, India",26.2006,92.9376,6.568329,
2021-09-23 00:00:00+00:00,"Assam, India",26.2006,92.9376,6.464488,
2021-09-24 00:00:00+00:00,"Assam, India",26.2006,92.9376,6.144963,
2021-09-25 00:00:00+00:00,"Assam, India",26.2006,92.9376,5.7764144,
2021-09-26 00:00:00+00:00,"Assam, India",26.2006,92.9376,5.3973484,
2021-09-27 00:00:00+00:00,"Assam, India",26.2006,92.9376,4.9979105,
2021-09-28 00:00:00+00:00,"Assam, India",26.2006,92.9376,4.970353,
2021-09-29 00:00:00+00:00,"Assam, India",26.2006,92.9376,4.9020114,
2021-09-30 00:00:00+00:00,"Assam, India",26.2006,92.9376,4.7016425,
2021-10-01 00:00:00+00:00,"Assam, India",26.2006,92.9376,4.3703184,
2021-10-02 00:00:00+00:00,"Assam, India",26.2006,92.9376,4.1286135,
2021-10-03 00:00:00+00:00,"Assam, India",26.2006,92.9376,4.3333488,
